4-* H&K G36A3C Compact      (Carb) 3|3|30(c)|SA/BF/FA|8M|3|4/9 Days|980|2|Retr. Stock provides +1 conceal|bjf.00|||
4-* H&K HK 70               (AsRf) 3|2(1)|20(45)(c)|SA/BF/FA|8M|3.75|8/7days|950|2|Gas Vent (2)|sr2.???|||
4-* H&K HK 70 K             (AsRf) 3|3(2)|20(45)(c)|SA/BF/FA|8M|4|8/7days|950|2.25|Gas Vent (2)|sr2.???|||
4-* Honda AR-1              (AsRf) 3|3|28(c)|BF/FA|8M|4.25|9/6 days|1000|2|Magnifcation (1)|sr2.???|||
4-* Kalashnikov A-80        (AsRf) 3|1|35(c)|SA/FA|8M|4.5|4/36hrs|1100|2.5|None|sr2.???|||
4-* Kalishnikov AK-100      (AsRf) 3|-|30(c)|SA/BF/FA|8M|5.75|5/36hrs|1000|2|Gas Vent (2)|sr2.???|||
4-* Kalishnikov AK-100 Smart(AsRf) 3|-|30(c)|SA/BF/FA|8M|5.75|5/36hrs|2000|2|Gas Vent (2), Smartlink|sr2.???|||
4-* Kalishnikov AK-101      (AsRf) 3|2|30(m)|SA/BF/FA|8M|5.5|8/4days|1600|2|Gas Vent (2), Laser Sight|sr2.???|||
4-* Kalishnikov AK-101 Smart(AsRf) 3|2|30(m)|SA/BF/FA|8M|5.5|8/4days|3200|2|Gas Vent (2), Smartlink|sr2.???|||
4-* M-16A1                  (AsRf) 3|3|20(c)|SA/BF/FA|9M|4|8/4days|1500|2|available 30 round banana clips|tss.3|||
4-* M-16B                   (AsRf) 3|4/5|20(c)|SA/BF|9M|3.8|8/4days|1625|2|Fold Stock, available 30 round banana clip|tss.3|||
4-* Maremont LR             (AsRf) 3|3|36(c)|BF/FA|8M|4.25|6/4days|1400|2.5|Laser Sight, Mag:(1)|sr2.???|||
4-* Militech Cyborg Rifle   (AsRf) 3|2|30(c)|SA|6S|7.5|10/7days|800|2.5|Gas Vent (2)|sr2.???|||
4-* Militech M-31a1 AICW    (AsRf) 3|1|150(c)|SA/BF/FA|6M|6.5|20/28days|1695|4.5|Grenade Launcher (4-shot)|cb1.31|||
4-* Militech Ronin LgtAssalt(AsRf) 3|1|35(c)|SA/BF/FA|8M|3.5|4/48hrs|900|2|Laser Sight|sr2.???|||
4-* Parker Carbine          (AsRf) 3|3|500(c)|FA|6M|5.1|12/7days|2500|1|Caseless, Gas Vent (2), RC:is halved|sr2.???|||
4-* Semopal vz/88V          (AsRf) 3|2|35(c)|SA/BF/FA|8M|5.5|5/36hrs|1800|2|Laser sight, Gas Vent II(2RC), Fold Stock, Mag:(2)|cc.22|||
4-* S&W MdF "Cyborg Assault"(AsRf) 3|4|8(c)|SS|8S|4|10/5days|1650|2.5|22mm Muzzle Adaptor|cb1.35|||
4-* SIG 880                 (AsRf) 3|2|30(c)|SA/BF|8M|4|4/36hrs|850|2|Gas Vent (2), Laser Sight|sr2.???|||
4-* SIG 882                 (AsRf) 3|3|30(c)|SA/BF|8M|4|5/36hrs|850|2|Gas Vent (2), Laser Sight|sr2.???|||
4-* Seco M-995              (AsRf) 3|-|30(c)|SA/BF/FA|8M|5.75|10/4days|3000|3|Gas Vent (3), Grenade Launcher (6-shot), Laser Sight, Rangefinder Grenade Link|sr2.???|||
4-* Seco M-995 Smart        (AsRf) 3|-|30(c)|SA/BF/FA|8M|5.75|10/4days|6000|3|Gas Vent (3), Grenade Launcher (6-shot), Rangefinder Grenade Link, Smartlink|sr2.???|||
4-* Shadow Arms Bullpup AR  (AsRf) 3|4|40(c)|SA/BF/FA|8M|3.5|8/7days|3700|2|1 point recoil comp|tss.7|||
4-* Vehement A-V Standard   (AsRf) 3|2|8(c)|SA/BF|8S|6|12/7days|8000|3|Uses Gunnery skill and Heavy Weapons recoil|tss.6|||
4-* Vehement A-V Full Auto  (AsRf) 3|2|8(c)|SA/BF/FA|8S|6|12/7days|8500|3|Must be mounted, uses Heavy Weapon recoil|tss.6|||
4-* Car-33 OIWS 5mm Caseles (AsRf) 3|2|50(c)|SA/BF/FA|8M|4.17|18/36 wks|7530|4|Smartlink II, Advanced Biometric Safety, 20mm ATG Grenade Launcher|ray.000|||
4-* Armalite AR10 Carbine   (AsRf) 3|2|20(c)|SA/FA|9S|4|5/72hrs|1435|2|gas vent 2, retractable stock (+1 conceal when retracted), double uncompensated recoil.  Uses 7.62mm NATO|ray.000|||
4-* Armalite AR10            (LMG) 3|2|20(c)|SA/FA|9S|4.35|4/72hrs|1435|2|gas vent 2, double uncompensated recoil.  Uses 7.62mm NATO|ray.000|||
4-* Armalite AR10(T)        (Snip) 3|2|10(c)|SA|9S|4.7|5/14 days|2080|3|gas vent 2, double uncompensated recoil.  Uses 7.62mm NATO|ray.000|||
4-* F2000 5.56mm            (AsRf) 3|3|30(c)|SA/FA|9M|3.6|3/4days|950|2||ray.000|||
4-* FAMAS F1 5.56mm NATO    (AsRf) 3|2|25(c)|SA/BF/FA|9M|3.6|5/7days|950|3|folding bipod, seperate switch for BF/FA (another simple action)|ray.000|||
4-* FAMAS G1 5.56mm NATO    (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.6|5/7days|880|3|folding bipod, seperate switch for BF/FA (another simple action)|ray.000|||
4-* Ruger AC556F 5.56mmNATO (Carb) 3|3|20(c)|SA/BF/FA|9M|3.5|6/5days|480|3|folding stock (+1 conceal when folded)|ray.000|||
4-* Ruger AC556FSD .300Whis (Carb) 3|2|20(c)|SA/BF/FA|8M|3.5|6/5days|1650|3|folding stock (+1 conceal when folded), 9M if supersonic|ray.000|||
4-* Ruger Mini14SD .300Whis (Carb) 3|2|5(c)|SA|8M|3.5|6/5days|1350|3|folding stock (+1 conceal when folded), 9M if supersonic|ray.000|||
4-* Sig SG550 5.56mm NATO   (AsRf) 3|2|30(c)|SA/BF/FA|9M|4.1|4/9days|1250|2|folding stock (+1 conceal when folded), folding bipod|ray.000|||
4-* Sig SG551 5.56mm NATO   (Carb) 3|3|30(c)|SA/BF/FA|9M|3.5|4/9days|1100|2|folding stock (+1 conceal when folded)|ray.000|||
4-* Sig SG552 5.56mm NATO   (Carb) 3|4|30(c)|SA/BF/FA|8M|3.5|4/9days|1050|2|folding stock (No conceal bonus when folded)|ray.000|||
4-* M1A 7.62mm NATO          (LMG) 3|2|10(c)|SA|9S|4.2|4/48hrs|1300|2|can use 20 rnd clip, double uncompensated recoil|ray.000|||
4-* M14 7.62mm NATO          (LMG) 3|2|20(c)|SA/FA|9S|4.2|6/72hrs|1500|3|can use 10 rnd clip, double uncompensated recoil|ray.000|||
4-* SOCOM16 7.62mm NATO     (AsRf) 3|3|20(c)|SA|9S|4|6/72hrs|1730|3|forward scope mount, can use 10 rnd clip, double uncompensated recoil|ray.000|||
4-* AUG A1 5.56mm NATO      (AsRf) 3|3|30(c)|SA/FA|9M|3.6|6/7days|1050|3|gray, green, or black, level 0 scope, stock and forgrip each give 1 recoil comp|ray.000|||
4-* AUG A2 5.56mm NATO      (AsRf) 3|3|30(c)|SA/FA|9M|3.6|6/7days|1050|3|gray, green, or black, M1913 Rail, level 0 scope, stock and forgrip each give 1 recoil comp|ray.000|||
4-* Vektor CR21 5.56mm NATO (AsRf) 3|3|35(c)|SA/FA|9M|3.8|5/7days|1185|3|Can use 20 rnd clip, Reflex sight (TN-1), Picatinny Rail.  Fire mode switch not Smartlink compatible|ray.000|||
4-* Vektor CR21C 5.56mmNATO (AsRf) 3|4|20(c)|SA/FA|8M|3.5|5/7days|1050|3|Can use 35 rnd clip, Reflex sight (TN-1), Picatinny Rail.  Fire mode switch not Smartlink compatible|ray.000|||
4-* Zastava M77B1 7.62mNATO (SptR) 3|2|30(c)|SA/FA|9S|5|4/9days|900|2|double uncompensated recoil|ray.000|||
4-* Zastava M77AB1 7.62NATO (SptR) 3|2|30(c)|SA/FA|9S|4.8|4/9days|920|2|double uncompensated recoil, folding stock (+1 conceal when folded)|ray.000|||
4-* Zastava M77LMG 7.62NATO (SptR) 3|-|30(c)|SA/FA|9S|5.4|4/9days|1050|2|21" heavy barrel (+1 comp), bipod, double uncompensated recoil|ray.000|||
4-Singapore Tech Kinetics
5-* SAR 21 5.56mm NATO      (AsRf) 3|3|30(c)|SA/FA|9M|4|5/7days|1395|3|laser targeter (TN-1).  Fire mode switch not Smartlink compatible|ray.000|||
5-* SAR MMS 5.56mm NATO     (AsRf) 3|3|30(c)|SA/FA|9M|3.6|5/7days|1295|3|laser targeter (TN-1)|ray.000|||
5-* SAR 21 5.56mm NATO sc   (AsRf) 3|3|30(c)|SA/FA|9M|4|5/7days|1425|3|scope 1, laser targeter (TN-1).  Fire mode switch not Smartlink compatible|ray.000|||
5-* SAR MMS 5.56mm NATO sc  (AsRf) 3|3|30(c)|SA/FA|9M|3.6|5/7days|1325|3|scope 1, laser targeter (TN-1)|ray.000|||
4-Colt M16 Series
5-* AR15 .223 Rem           (AsRf) 3|2|30(c)|SA|9M|3.4|2/24hrs|800|2||ray.000|||
5-* M16A1 5.56mm NATO       (AsRf) 3|2|30(c)|SA/FA|9M|2.9|6/7 days|2000|3||ray.000|||
5-* M16A2 5.56mm NATO       (AsRf) 3|2|30(c)|SA/BF|9M|3.4|6/36hrs|800|3||ray.000|||
5-* M16A3 5.56mm NATO       (AsRf) 3|2|30(c)|SA/FA|9M|3.5|6/36hrs|800|3|integral M1913 Picatinny Rail|ray.000|||
5-* M16A4 5.56mm NATO       (AsRf) 3|2|30(c)|SA/BF|9M|3.5|6/36hrs|800|3||ray.000|||
5-* M4 5.56mm NATO          (Carb) 3|3|30(c)|SA/BF|9M|2.6|6/36hrs|750|3|retractable stock (+1 conceal retracted)|ray.000|||
5-* M4A1 5.56mm NATO        (Carb) 3|3|30(c)|SA/FA|9M|2.7|6/36hrs|750|3|retractable stock (+1 conceal retracted), integral M1913 Picatinny Rail|ray.000|||
5-* M4C 5.56mm NATO         (Carb) 3|3|30(c)|SA/FA|8M|2.4|6/36hrs|700|3|retractable stock (+1 conceal retracted)|ray.000|||
4-Colt M23 Series
5-* AR23 .223 Rem           (AsRf) 3|3|30(c)|SA|9M|3.5|2/24hrs|800|2||ray.000|||
5-* M23 5.56mm NATO         (AsRf) 3|3|40(c)|SA/BF/FA|9M|3.5|6/36hrs|950|3||ray.000|||
5-* M23C 5.56mm NATO        (Carb) 3|3|30(c)|SA/BF/FA|9M|2.6|6/36hrs|1050|3|retractable stock (+1 conceal retracted)|ray.000|||
5-* M23C3 .300 Whisper      (Carb) 3|4|30(c)|SA/BF/FA|8M|3|6/72hrs|1800|3||ray.000|||
4-Fusil Automatique L�gere
5-* FAL 50.00 7.62mm NATO    (LMG) 3|2|20(c)|SA/FA|9S|4.3|5/7days|1500|3|double uncompensated recoil|ray.000|||
5-* FAL 50.64 7.62mm NATO    (LMG) 3|2|20(c)|SA/FA|9S|3.9|5/7days|1500|3|folding stock (+1 conceal when folded), double uncompensated recoil|ray.000|||
5-* FAL StG58A 7.62mm NATO   (LMG) 3|2|20(c)|SA|9S|4.3|4/48hrs|995|2|includes bipod, double uncompensated recoil|ray.000|||
5-* FAL Para 7.62mm NATO    (AsRf) 3|3|20(c)|SA/FA|9S|3.75|5/7days|1500|3|folding stock (+1 conceal when folded), double uncompensated recoil|ray.000|||
5-* FAL StG58C 7.62mm NATO  (AsRf) 3|3|20(c)|SA/FA|9S|3.85|5/7days|1050|3|includes bipod, double uncompensated recoil|ray.000|||
5-* FAL SA58C 7.62mm NATO   (AsRf) 3|3|20(c)|SA|9S|3.85|4/48hrs|1395|2|double uncompensated recoil|ray.000|||
5-* FAL OSW1 7.62mm NATO    (Carb) 3|3|20(c)|SA|7S|4.25|4/48hrs|1525|2|folding stock (+1 conceal when folded), double uncompensated recoil|ray.000|||
5-* FAL OSW2 7.62mm NATO    (Carb) 3|3|20(c)|SA/FA|7S|4.25|5/7days|1525|3|folding stock (+1 conceal when folded), double uncompensated recoil|ray.000|||
5-* FNC 5.56mm              (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.6|3/4days|730|2||ray.000|||
5-* FNC Para 5.56mm         (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.8|3/4days|750|2|folding stock (+1 conceal when folded)|ray.000|||
5-* FNC Sporter 5.56mm      (AsRf) 3|2|30(c)|SA|9M|3.6|4/48hrs|730|2||ray.000|||
4-H&K
5-* H&K G3A3 7.62mm NATO     (LMG) 3|2|20(c)|SA/FA|9S|4.4|5/7days|1200|3|double uncompensated recoil|ray.000|||
5-* H&K G3KA4 7.62mm NATO   (AsRf) 3|3|20(c)|SA/FA|7S|4.1|5/7days|1120|3|retractable stock (+1 conceal retracted), double uncompensated recoil|ray.000|||
5-* H&K G11A4zC 5.08x35mm   (AsRf) 3|2|50(c)|SA/BF/FA|9M|4.37|14/18days|5550|4|retractable stock (No conceal bonus retracted), no barrel mount, special recoil, smartlink2|ray.000|||
5-* H&K G36A3C 5.56mm NATO  (Carb) 3|3|30(c)|SA/BF/FA|8M|3|4/9days|980|2|retractable stock (+1 conceal retracted)|ray.000|||
5-* H&K G36A3C 5.56mm NATO  (Carb) 3|3|30(c)|SA/BF/FA|8M|3|4/9days|980|2|retractable stock (+1 conceal retracted)|ray.000|||
5-* H&K G36KA3 5.56mm NATO  (Carb) 3|3|30(c)|SA/BF/FA|9M|3|4/9days|1820|2|level 1 scope, red-dot sight (TN-1)|ray.000|||
5-* H&K G36 5.56mm NATO     (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.3|4/9days|1820|2|level 1 scope, red-dot sight (TN-1)|ray.000|||
5-* H&K MG36 5.56mm NATO    (AsRf) 3|-|100 drum|SA/BF/FA|9M|4|4/9days|1820|2|level 1 scope, red-dot sight (TN-1)|ray.000|||
5-* H&K G36/7KA3 7.62mm NATO (LMG) 3|3|20(c)|SA/BF/FA|9S|3.4|4/9days|2150|2|level 1 scope, red-dot sight (TN-1), double uncompensated recoil|ray.000|||
5-* H&K G36/7A3 7.62mm NATO  (LMG) 3|2|20(c)|SA/BF/FA|9S|4|4/9days|2150|2|level 1 scope, red-dot sight (TN-1), double uncompensated recoil|ray.000|||
5-* H&K MG36/7 7.62mm NATO   (LMG) 3|-|100 drum|SA/BF/FA|9S|4.6|4/9days|2150|2|level 1 scope, red-dot sight (TN-1), double uncompensated recoil|ray.000|||
5-* H&K HK53A2 7.62mm NATO  (AsRf) 3|2|30(c)|SA/FA|9M|3.8|4/9days|1150|2|390mm barrel, SEF Trigger Group, double recoil|ray.000|||
5-* H&K HK53KA2 7.62mm NATO (Carb) 3|2|30(c)|SA/FA|9M|3.65|4/9days|1200|2|322mm barrel, SEF Trigger Group, double recoil|ray.000|||
5-* H&K HK53A2 5.56mm NATO  (Carb) 3|2|30(c)|SA/FA|8M|3.05|4/9days|980|2|3-rnd burst Trigger Group|ray.000|||
5-* H&K HK53A3 5.56mm NATO  (Carb) 3|2|30(c)|SA/FA|8M|3.05|4/9days|1000|2|3-rnd burst Trigger Group, retractable stock (+1 conceal retracted)|ray.000|||
4-Israeli Military Industry
5-* Galil AR 5.56mm NATO    (AsRf) 3|2|35(c)|SA/FA|9M|3.95|4/9days|1500|2|folding stock (+1 conceal when folded)|ray.000|||
5-* Galil SAR 5.56mm NATO   (AsRf) 3|3|35(c)|SA/FA|9M|3.75|4/9days|1450|2|folding stock (+1 conceal when folded)|ray.000|||
5-* Galil MAR 5.56mm NATO   (AsRf) 3|3|35(c)|SA/FA|8M|3|4/9days|1000|2|folding stock (+1 conceal when folded)|ray.000|||
5-* Galil ARM 7.62mm NATO   (AsRf) 3|2|25(c)|SA/FA|9S|4.35|4/9days|1750|2|folding stock (+1 conceal when folded), double recoil|ray.000|||
5-* Galil AR 7.62mm NATO    (AsRf) 3|2|25(c)|SA/FA|9S|3.95|4/9days|1500|2|folding stock (+1 conceal when folded), double recoil|ray.000|||
5-* Galil SAR 7.62mm NATO   (AsRf) 3|3|25(c)|SA/FA|8S|3.75|4/9days|1450|2|folding stock (+1 conceal when folded), double recoil|ray.000|||
5-* TAR-21 5.56mm           (AsRf) 3|2|30(c)|SA/FA|9M|3.5|4/9days|1130|2|integral reflex sight (TN-1)|ray.000|||
5-* TAR commando 5.56mm     (Carb) 3|3|30(c)|SA/FA|9M|3.5|4/9days|1130|2|integral reflex sight (TN-1)|ray.000|||
5-* TAR micro 5.56mm        (Carb) 3|4|20(c)|SA/BF/FA|8M|3.2|4/9days|980|2|integral reflex sight (TN-1)|ray.000|||
4-Izhmash Kalashnikov
5-* AK74M 5.45x39mm         (AsRf) 3|2|30(c)|SA/FA|9M|3.6|3/7days|500|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK101 5.56mm NATO       (AsRf) 3|2|30(c)|SA/FA|9M|3.6|3/7days|500|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK102 5.56mm NATO       (Carb) 3|3|30(c)|SA/FA|9M|3.3|3/7days|800|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK103 7.62x39mm         (AsRf) 3|2|30(c)|SA/FA|9M|3.6|3/7days|500|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK104 7.62x39mm         (Carb) 3|3|30(c)|SA/FA|9M|3.3|3/7days|800|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK105 5.45x39mm         (Carb) 3|3|30(c)|SA/FA|9M|3.3|3/7days|800|2|folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK107 5.56mm NATO       (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.6|3/7days|800|2|internal comp 2, folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AK108 5.45x39mm         (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.6|3/7days|800|2|internal comp 2, folding stock (+1 conceal when folded), gas vent 3|ray.000|||
5-* AN-94 5.45x39mm         (AsRf) 3|2|30(c)|SA/BF/FA|9M|3.6|3/7days|1250|2|folding stock (+1 conceal when folded), special recoil|ray.000|||
3-Shotguns
4-* Arasaka Rapid Ass.Shot12(ShtG) 3|1|20(c)|SA/FA|8S|5.5|8/10days|1800|2.25|None|sr2.???|||
4-* Ares Thunderer          (ShtG) 3|0|10(c)/10(c)|SA/BF|10S|6.1|8/1month|2925|3|Troll Designed, Heavy Barrel(1RC), Shock Pads(1RC), Foregrip(1RC)|cc.78|||
4-* Ares Wippet             (ShtG) 3|4|6(m)|SA|6M/9M|2|5/36hrs|1500|1.5|None|sr2.???|||
4-* Autoshot Riot Gun       (ShtG) 3|2|20(c)|SA/FA|9S|4.5|10/7days|1500|2|None|sr2.???|||
4-* Benelli M1014           (ShtG) 3|2|6(m)|SA|10S/10D(f)|3.82|6/48hours|980|1|Low power "less-than-lethal" ammo can be manually cycled with the ext. bolt handle. Collapsible stock(1RC)|cc.0|||
4-* Benelli M1 Entry        (ShtG) 3|3|5(m)|SA|9S|3.22|4/6 days|750|1|Pistol Grip stock, -1 Recoil, Uses Lpist ranges|cc.0|||
4-* Benelli M1 Tactical     (ShtG) 3|2|5(m)|SA|10S/10D(f)|3.52|4/24 hours|800|1|Pistol Grip stock, -1 Recoil|cc.0|||
4-* Chandler Capture 100    (ShtG) 3|3|10(m)|SA|10S|4|4/24hrs|1500|2|Gas Vent (2), Shock Pads|sr2.???|||
4-* Chandler Capt. 100 Smart(ShtG) 3|3|10(m)|SA|10S|4|4/24hrs|2200|2|Gas Vent (2), Shock Pads, Smartlink|sr2.???|||
4-* Syrko Cobra             (ShtG) 3|2(4)|10(c)|SA|10S|4.5|4/60hrs|1200|1|Smartlink|sr2.???|||
4-* Defiance T-250          (ShtG) 3|4|5(m)|SA|10S|3|3/24hrs|500|1|None|sr3.278|||
4-* Eichiro Hatamoto II     (ShtG) 3|6|1|SS|8S|2.5|12/7days|1200|2|None|sr2.???|||
4-* Enfield AS7             (ShtG) 3|3|10(c)|SA/BF|8S|4|8/8days|1000|1|Laser Sight|sr3.278|||
4-* Franchi SPAS-15     12G (ShtG) 3|2|6(c)|SS/SA|10S|3.9|4/36hrs|1150|2|folding stock (+1 conceal when folded), simple to change SS to SA|ray.000|||
4-* Franchi SPAS-22         (ShtG) 3|2(4)|10(m)|SA/BF|10S|4|8/8days|1000|2|Smartlink-2, Fold Stock(1RC,-2Conc)|cc.23|||
4-* Holland&Holland .600 NE (ShtG) 3|-|2(b)|SA|12S|4.5|-|10000|-|None|sr2.???|||
4-* Kimatsuhama UBS-5       (ShtG) 3|(-2)|4(m)|SS|7S|2.25|5/48hrs|500|1.1|None|sr2.???|||
4-* Kimatsuhama UBS-6       (ShtG) 3|(-2)|6(m)|SA|7S|2.5|6/48hrs|750|1.1|None|sr2.???|||
4-* Kimatsuhama UBS-7       (ShtG) 3|(-3)|2x 4(m)|2x SS|7S|3.5|10/7days|1700|1.25|None|sr2.???|||
4-* "King Buck" Multi-Magnum(ShtG) 3|1|4(m)|SA|9S|7|12/4days|800|2.1|None|sr2.???|||
4-* Militech Crusher SSG    (ShtG) 3|5|6(c)|SA|6S/8M|3|6/48hrs|1450|1.5|None|cb1.30|||
4-* Militech Mil/Pol 10ga.  (ShtG) 3|2|6(m)|SA|10S|4.5|4/60hrs|800|1|None|cb1.33|||
4-* Militech Mil/Pol 12ga.  (ShtG) 3|2|8(m)|SA|8S|4.5|4/60hrs|800|1|None|cb1.33|||
4-* Mossberg CMDT           (ShtG) 3|2|8(c)|SA/BF|9S|4.25|8/8days|1000|1|Laser sight|cc.23|||
4-* Mossberg CMDT           (ShtG) 3|4|8(c)|SA/BF|8S|4.25|8/8days|1000|1|Laser sight, Heavy pistol ranges|cc.23|||
4-* Mossberg SM-CMDT        (ShtG) 3|2|8(c)|SA/BF|9S|4.5|12/8days|1500|2|Smartlink|cc.23|||
4-* Mossberg SM-CMDT        (ShtG) 3|4|8(c)|SA/BF|8S|4.5|12/8days|1500|2|Smartlink, Heavy pistol ranges|cc.23|||
4-* Neostead Home Defense   (ShtG) 3|8|6(c)|SS|11S(f)|3.25|3/6days|850|1.75|Uses Flechette rules|tss.2|||
4-* Neostead Combat         (ShtG) 3|8|12(c)|SS|12S|3.5|8/10days|1450|3|2 different types of ammo w/ selector switch|tss.2|||
4-* Nostal. Ind. Scattergun (ShtG) 3|-|3(c)|SS|10S(f)|5|8/48hrs|280|2.75|Uses Flechette rules|tss.2|||
4-* Nostal. Ind. Police PM5 (ShtG) 3|1|7(c)|SA|9S(f)|5|5/72hrs|650|2.5|Requires special clips|tss.2|||
4-* Ranger Arms Security 12 (ShtG) 3|3|15(c)|SA/BF/FA|10S|4.5|10/8days|2000|2|Gas Vent (2), Laser Sight|sr2.???|||
4-* Remington 990           (ShtG) 3|2|8(m)|SA|8S/10D(f)|4|3/48hrs|650|2|Slug(8S),Shot(10D(f))|cc.23|||
4-* Remington 990 Sawed-Off (ShtG) 3|4|8(m)|SA|6S/8D(f)|3|3/48hrs|650|2|Slug(6S),Shot(8D(f)|cc.23|||
4-* Remington 1628          (ShtG) 3|4|8(m)|SS|8S|3|3/24hrs|500|1|None|sr2.???|||
4-* Remington Rapid Asslt12 (ShtG) 3|3|15(c)|SA/BF|10S|4.5|12/8days|2000|2|Smartlink|sr2.???|||
4-* Sandler "Mad Max"       (ShtG) 3|5|2(b)|SA|6S|2.25|4/48hrs|400|1|None|sr2.???|||
4-* Saiga 12K               (ShtG) 3|2|8(c)|SA/FA|10S/10D(f)|3.5|6/36 Hours|780|2|Collapsible stock|bjf.00|||
4-* Savage Model 77E        (ShtG) 3|4|5(m)|SA|12S|4.5|8/12days|1100|2|None|tss.3|||
4-* Sternmeyer Stakeout 10  (ShtG) 3|4|10(m)|SA|9S|3.75|8/7days|900|1.5|None|sr2.???|||
4-* Stoeger Coach Gun       (ShtG) 3|3|2|SS|10S/10D(f)|2.9|2/24 Hours|250|1|None|bjf.00|||
4-* Street Sweeper ShtG     (Tasr) 3|-|1(b)|SS|10S(f)|3|5/24hrs|200|2|None|cc.23|||
4-* VC Boxlock Hammerless   (ShtG) 3|6|2(b)|SS|12S|3.6|24/48hrs|700|1.8|Collapsible stock|tss.3|||
4-* Win. 1300 Defender PG   (ShtG) 3|2|6(m)|SA|11S|4|4/24hrs|870|2.5|Pistol grips|tss.3|||
4-* Win. 1300 Defender SS   (ShtG) 3|4|6(m)|SA|11S|3.6|4/24hrs|950|2.5|Collapsible stock|tss.3|||
4-* Wirtz SW3i DemoControl  (ShtG) 3|3|4(m)|SS|(special)|3|9/16days|600|4|None|sr2.???|||
4-* Wristbreaker I          (ShtG) 3|2(3)|2x 10(m)|2x SA/FA|8S|4.25|14/14days|1450|3|None|cp.25|||
4-* Wristbreaker II         (ShtG) 3|3(4)|2x 5(m)|2x SA|8S|2.75|8/10days|1450|1.5|None|cp.25|||
4-* AET Nesostead NS    12G (ShtG) 3|3|2x 6(m)|SS|10S|3.9|2/24hrs|650|1|magazine selector: simple action to switch magazine feeds|ray.000|||
4-* Jackhammer M3       12G (ShtG) 3|2|10(cassette)|SA/FA|10S|3.72|6/36hrs|1250|3|double recoil, no mounts for top, barrel, under, or stock|ray.000|||
4-Benelli
5-* Benelli M1 Tactical 12G (ShtG) 3|2|5(m)|SA|10S|3.52|4/24hrs|800|2|none|ray.000|||
5-* Benelli M1 Entry   12G (LPist) 3|2|5(m)|SA|9S|3.22|4/6days|750|2|none|ray.000|||
5-* Beneli M1 TacticalP 12G (ShtG) 3|2|5(m)|SA|10S|3.52|4/24hrs|830|2|folding pistol grip stock(+1 conceal when folded)|ray.000|||
5-* Beneli M1 EntryP   12G (LPist) 3|2|5(m)|SA|9S|3.22|4/6days|780|2|folding pistol grip stock(+1 conceal when folded)|ray.000|||
5-* Benelli M3S90       12G (ShtG) 3|2|7(m)|SS/SA|10S|3.74|4/36hrs|920|2|simple to switch SS to SA|ray.000|||
5-* Benelli M3S90 Smart 12G (ShtG) 3|2|7(m)|SS/SA|10S|3.74|4/36hrs|1670|2|smart1, simple to switch SS to SA|ray.000|||
5-* Benelli M3S90SmartS 12G (ShtG) 3|2|7(m)|SS/SA|10S|3.74|4/36hrs|1720|2|smart1, free to switch SS to SA|ray.000|||
5-* Benelli M1014       12G (ShtG) 3|2|6(m)|SA|10S|3.82|6/48hrs|980|2|can manually advance|ray.000|||
5-* Benelli Nova Slug    12G (SMG) 3|2|6(m)|SS|10S|3.75|2/24hrs|350|1|if steel shot is used, reduce range to LPist after 150 shots|ray.000|||
4-Fabarm
5-* Fabarm FP6          12G (ShtG) 3|2|5(m)|SS|10S|3.6|2/24hrs|520|1|Pump action (simple to ready, simple to fire)|ray.000|||
5-* Fabarm FP6 Entry   12G (LPist) 3|3|5(m)|SS|10S|2.9|3/36hrs|500|2|Pump action (simple to ready, simple to fire)|ray.000|||
5-* Fabarm FP6 P        12G (ShtG) 3|2|5(m)|SS|10S|3.6|2/24hrs|550|1|folding pistol grip stock(+1 conceal when folded), Pump action (simple to ready, simple to fire)|ray.000|||
5-* Fabarm FP6 Entry P 12G (LPist) 3|3|5(m)|SS|10S|2.9|3/36hrs|530|2|folding pistol grip stock(+1 conceal when folded), Pump action (simple to ready, simple to fire)|ray.000|||
5-* Fabarm Tactical     12G (ShtG) 3|2|5(m)|SA|10S|3|2/24hrs|520|1|none|ray.000|||
5-* Fabarm Tactical     12G (ShtG) 3|2|5(m)|SA|10S|3|2/24hrs|550|1|folding pistol grip stock(+1 conceal when folded)|ray.000|||
4-Saiga
5-* Saiga 12K           12G (ShtG) 3|3|7(c)|SA|10S|3.5|6/36hrs|600|3|folding stock (+1 conceal when folded, locks weapon), double recoil|ray.000|||
5-* Saiga 12K mod1      12G (ShtG) 3|3|7(c)|SA/FA|10S|3.5|6/36hrs|650|3|folding stock (+1 conceal when folded, locks weapon), double recoil|ray.000|||
